Order ID,Customer ID,Restaurant Name,Food Category,Item Name,Quantity,Price,Order Date & Time,Delivery Time (min),City,Customer Rating,Delivery Partner
O04967,C0792,Foodies Hub,Pizza,BBQ Chicken,3,10.54,2025-04-27 21:44:08,81.68,Abu Dhabi,3.4,Careem NOW
O04968,C1845,Flavor Town,Burgers,Cheese Burger,5,20.94,2025-06-06 04:23:33,17.2,Al Ain,3.5,Careem NOW
O04969,C1222,Quick Meal,Burgers,Veggie Burger,4,11.89,2025-01-29 06:30:02,39.96,Dubai,2.6,Careem NOW
O04970,C0074,Tasty Bites,Desserts,Cheesecake,1,39.11,2025-01-06 23:08:36,32.73,Abu Dhabi,4.3,Uber Eats
O04971,C1130,Foodies Hub,Pizza,BBQ Chicken,1,21.24,2025-07-03 11:29:34,20.82,Sharjah,3.2,Zomato
O04972,C1343,Gourmet Express,Sushi,Spicy Tuna,3,41.94,2025-02-22 21:31:36,41.59,Dubai,2.5,Careem NOW
O04973,C0479,Flavor Town,Burgers,Cheese Burger,4,29.17,2025-02-19 04:01:22,82.42,Dubai,2.8,Careem NOW
O04974,C1009,Foodies Hub,Pizza,Veggie,5,43.62,2025-01-10 20:02:31,47.42,Al Ain,3.9,Talabat
O04975,C0473,Quick Meal,Chinese,Sweet and Sour,4,16.02,2025-06-06 23:52:13,25.9,Ajman,3.3,Careem NOW
O04976,C0540,Flavor Town,Sushi,Spicy Tuna,2,5.95,2025-01-07 22:34:14,52.88,Sharjah,4.1,Deliveroo
O04977,C0156,Tasty Bites,Indian,Paneer Tikka,4,38.11,2025-01-08 21:01:55,17.73,Al Ain,3.5,Careem NOW
O04978,C0938,Foodies Hub,Chinese,Spring Rolls,5,35.15,2025-01-18 01:22:01,83.38,Al Ain,4.0,Uber Eats
O04979,C1918,Flavor Town,Pizza,Veggie,4,21.63,2025-04-27 16:39:26,87.68,Dubai,2.9,Careem NOW
O04980,C1872,Tasty Bites,Burgers,Beef Burger,4,35.22,2025-01-12 09:43:19,68.42,Ajman,4.4,Careem NOW
O04981,C1167,Flavor Town,Chinese,Spring Rolls,5,14.01,2025-01-29 13:05:22,56.56,Al Ain,3.2,Uber Eats
O04982,C0242,Tasty Bites,Pizza,BBQ Chicken,2,27.24,2025-02-15 00:33:31,54.7,Al Ain,4.4,Careem NOW
O04983,C1327,Foodies Hub,Burgers,Chicken Burger,1,8.79,2025-03-24 01:09:13,78.66,Dubai,2.6,Talabat
O04984,C0312,Tasty Bites,Desserts,Cheesecake,2,39.32,2025-04-01 00:17:51,15.0,Sharjah,3.9,Talabat
O04985,C1612,Gourmet Express,Pizza,Margherita,4,18.31,2025-05-02 22:52:36,24.51,Al Ain,3.2,Zomato
O04986,C0451,Quick Meal,Burgers,Chicken Burger,4,13.98,2025-01-29 12:37:33,37.86,Dubai,4.7,Talabat
O04987,C0228,Tasty Bites,Burgers,Cheese Burger,3,19.78,2025-04-07 07:46:15,68.29,Dubai,2.8,Deliveroo
O04988,C0760,Flavor Town,Desserts,Cheesecake,1,19.4,2025-05-30 22:25:30,16.15,Abu Dhabi,4.1,Deliveroo
O04989,C1624,Foodies Hub,Pizza,Pepperoni,5,19.3,2025-05-05 18:58:45,70.04,Abu Dhabi,4.2,Talabat
O04990,C1077,Flavor Town,Indian,Butter Chicken,5,14.6,2025-04-05 08:51:49,37.74,Dubai,4.7,Deliveroo
O04991,C1393,Tasty Bites,Pizza,Veggie,1,14.38,2025-02-07 17:32:09,17.94,Dubai,3.5,Talabat
O04992,C1664,Tasty Bites,Indian,Butter Chicken,1,43.83,2025-03-18 10:44:15,22.04,Abu Dhabi,2.9,Zomato
O04993,C1944,Quick Meal,Sushi,California Roll,3,46.46,2025-02-17 19:09:10,38.32,Sharjah,2.9,Deliveroo
O04994,C1073,Foodies Hub,Burgers,Cheese Burger,2,9.99,2025-02-09 08:39:19,36.6,Ajman,2.7,Zomato
O04995,C0086,Foodies Hub,Sushi,Salmon Nigiri,2,16.52,2025-01-06 00:40:47,66.96,Ajman,3.6,Talabat
O04996,C0393,Foodies Hub,Indian,Paneer Tikka,5,39.98,2025-02-18 04:04:07,66.88,Dubai,4.6,Uber Eats
O04997,C0279,Gourmet Express,Burgers,Cheese Burger,5,36.77,2025-06-22 05:40:58,60.52,Sharjah,3.7,Deliveroo
O04998,C1424,Tasty Bites,Pizza,Veggie,1,46.04,2025-03-09 02:48:34,59.71,Sharjah,4.1,Zomato
O04999,C0781,Flavor Town,Chinese,Chow Mein,1,18.26,2025-01-17 09:03:39,34.0,Dubai,3.4,Careem NOW
O05000,C1111,Foodies Hub,Desserts,Ice Cream,5,44.6,2025-04-01 22:17:41,84.83,Sharjah,4.7,Deliveroo
O05001,C1091,Quick Meal,Indian,Butter Chicken,5,30.89,2025-06-15 01:48:59,72.74,Ajman,4.5,Uber Eats
O05002,C0219,Quick Meal,Burgers,Cheese Burger,4,35.47,2025-05-03 19:20:21,40.9,Sharjah,3.3,Zomato
O05003,C0061,Quick Meal,Indian,Butter Chicken,1,25.81,2025-02-01 12:51:47,69.01,Abu Dhabi,4.1,Talabat
O05004,C1478,Quick Meal,Burgers,Chicken Burger,3,32.15,2025-01-24 16:09:58,36.42,Abu Dhabi,4.7,Deliveroo
O05005,C0568,Tasty Bites,Burgers,Veggie Burger,1,20.62,2025-06-28 07:59:32,70.57,Al Ain,3.6,Zomato
O05006,C1286,Flavor Town,Indian,Dal Makhani,5,14.91,2025-05-24 05:24:19,25.54,Al Ain,3.1,Careem NOW
O05007,C1070,Tasty Bites,Pizza,Veggie,3,27.1,2025-04-17 09:42:38,66.56,Ajman,3.1,Uber Eats
O05008,C0150,Quick Meal,Burgers,Cheese Burger,4,20.3,2025-01-09 14:06:48,65.92,Al Ain,2.8,Deliveroo
O05009,C0871,Foodies Hub,Chinese,Kung Pao Chicken,5,17.01,2025-01-28 19:55:30,55.78,Dubai,2.6,Careem NOW
O05010,C0469,Tasty Bites,Indian,Butter Chicken,5,15.53,2025-04-19 19:42:19,67.52,Ajman,4.4,Uber Eats
O05011,C0350,Flavor Town,Burgers,Veggie Burger,4,29.13,2025-01-20 15:04:38,69.62,Ajman,4.8,Careem NOW
O05012,C0778,Foodies Hub,Pizza,BBQ Chicken,5,43.25,2025-03-13 15:22:20,20.17,Ajman,4.1,Uber Eats
O05013,C1274,Gourmet Express,Desserts,Ice Cream,3,13.72,2025-05-30 19:35:07,78.16,Dubai,4.0,Zomato
O05014,C1766,Tasty Bites,Burgers,Cheese Burger,4,33.6,2025-06-02 13:45:23,53.27,Dubai,2.5,Talabat
O05015,C0098,Quick Meal,Sushi,Salmon Nigiri,5,43.64,2025-04-08 05:38:06,87.95,Abu Dhabi,4.6,Zomato
O05016,C1907,Tasty Bites,Sushi,Veg Roll,1,13.03,2025-01-02 06:20:31,49.63,Sharjah,4.9,Uber Eats
O05017,C0514,Gourmet Express,Burgers,Beef Burger,5,29.14,2025-02-10 08:34:56,65.02,Sharjah,2.7,Talabat
O05018,C0653,Flavor Town,Burgers,Veggie Burger,1,34.63,2025-04-02 01:36:06,57.42,Sharjah,3.3,Uber Eats
O05019,C1619,Quick Meal,Desserts,Ice Cream,2,23.82,2025-04-08 16:40:12,32.5,Ajman,4.0,Talabat
O05020,C1680,Gourmet Express,Desserts,Ice Cream,5,8.36,2025-02-27 14:23:04,87.33,Dubai,3.4,Uber Eats
O05021,C0922,Quick Meal,Pizza,Margherita,2,7.13,2025-01-03 04:00:28,38.79,Al Ain,3.1,Deliveroo
O05022,C1581,Flavor Town,Sushi,California Roll,1,40.72,2025-01-18 09:36:44,74.31,Sharjah,2.6,Uber Eats
O05023,C0080,Gourmet Express,Burgers,Beef Burger,2,23.84,2025-06-30 17:58:47,85.38,Abu Dhabi,3.8,Uber Eats
O05024,C0128,Flavor Town,Burgers,Chicken Burger,4,17.75,2025-07-02 07:28:07,33.16,Al Ain,4.6,Talabat
O05025,C0990,Tasty Bites,Chinese,Chow Mein,1,12.35,2025-01-12 05:37:24,32.85,Sharjah,3.2,Zomato
O05026,C1692,Flavor Town,Pizza,BBQ Chicken,4,36.13,2025-02-23 10:44:20,24.72,Ajman,4.7,Uber Eats
O05027,C0704,Gourmet Express,Chinese,Chow Mein,5,12.98,2025-06-17 03:45:34,63.39,Ajman,5.0,Uber Eats
O05028,C0379,Flavor Town,Pizza,Veggie,2,7.58,2025-02-01 11:17:39,30.26,Ajman,3.7,Talabat
O05029,C0751,Tasty Bites,Desserts,Cheesecake,3,38.62,2025-02-10 12:28:14,28.41,Sharjah,3.9,Zomato
O05030,C1969,Quick Meal,Sushi,Salmon Nigiri,5,19.29,2025-04-18 11:20:26,74.65,Al Ain,2.6,Uber Eats
O05031,C1697,Foodies Hub,Indian,Dal Makhani,5,44.68,2025-03-17 20:00:43,52.33,Dubai,4.5,Uber Eats
O05032,C0565,Foodies Hub,Pizza,BBQ Chicken,5,48.01,2025-02-15 11:17:07,72.95,Ajman,3.3,Zomato
O05033,C1232,Flavor Town,Desserts,Ice Cream,2,11.95,2025-05-12 10:22:10,78.42,Dubai,2.8,Uber Eats
O05034,C0106,Tasty Bites,Pizza,Margherita,5,35.07,2025-04-16 08:02:18,73.85,Dubai,4.0,Uber Eats
O05035,C0488,Tasty Bites,Sushi,Veg Roll,1,18.43,2025-06-07 00:30:46,49.54,Abu Dhabi,3.5,Uber Eats
O05036,C1869,Quick Meal,Chinese,Chow Mein,5,40.48,2025-04-07 07:07:15,52.54,Dubai,4.7,Deliveroo
O05037,C1050,Gourmet Express,Burgers,Chicken Burger,5,20.03,2025-03-30 20:42:51,67.56,Dubai,4.3,Uber Eats
O05038,C0387,Tasty Bites,Burgers,Chicken Burger,3,9.2,2025-03-04 18:45:04,80.06,Sharjah,3.8,Deliveroo
O05039,C0327,Flavor Town,Sushi,Spicy Tuna,4,32.96,2025-05-03 20:54:02,37.27,Abu Dhabi,4.0,Deliveroo
O05040,C0529,Flavor Town,Indian,Biryani,3,8.48,2025-03-05 09:42:48,81.34,Ajman,4.7,Deliveroo
O05041,C0657,Flavor Town,Chinese,Chow Mein,4,14.52,2025-03-09 20:42:03,27.85,Ajman,4.8,Uber Eats
O05042,C0790,Foodies Hub,Sushi,Spicy Tuna,4,37.41,2025-05-07 20:27:54,45.7,Ajman,4.7,Talabat
O05043,C1138,Flavor Town,Burgers,Chicken Burger,2,20.67,2025-05-11 03:43:25,49.81,Abu Dhabi,2.5,Uber Eats
O05044,C1863,Quick Meal,Pizza,BBQ Chicken,1,40.19,2025-06-06 21:47:10,82.46,Dubai,2.7,Deliveroo
O05045,C0561,Quick Meal,Sushi,Spicy Tuna,3,38.96,2025-04-21 07:03:41,63.22,Dubai,4.1,Talabat
O05046,C1153,Flavor Town,Chinese,Sweet and Sour,5,29.37,2025-06-14 16:23:46,39.22,Dubai,3.1,Uber Eats
O05047,C0877,Quick Meal,Chinese,Sweet and Sour,2,43.56,2025-05-23 10:58:13,72.18,Dubai,4.8,Careem NOW
O05048,C1221,Gourmet Express,Desserts,Chocolate Cake,1,7.49,2025-06-28 15:17:36,78.27,Abu Dhabi,4.5,Talabat
O05049,C0945,Gourmet Express,Desserts,Cheesecake,4,27.21,2025-05-19 16:20:30,33.23,Dubai,3.7,Zomato
O05050,C0625,Tasty Bites,Burgers,Beef Burger,4,29.48,2025-05-04 06:38:57,62.34,Dubai,3.1,Careem NOW
O05051,C1840,Foodies Hub,Chinese,Spring Rolls,4,13.27,2025-04-17 04:03:26,84.51,Dubai,4.6,Careem NOW
O05052,C0356,Flavor Town,Pizza,Veggie,2,40.43,2025-04-04 11:10:10,67.29,Ajman,4.7,Uber Eats
O05053,C0461,Gourmet Express,Burgers,Veggie Burger,4,19.5,2025-04-04 00:11:57,49.21,Dubai,4.2,Uber Eats
O05054,C0517,Gourmet Express,Burgers,Chicken Burger,5,48.25,2025-06-22 02:38:48,32.37,Dubai,4.2,Uber Eats
O05055,C0562,Gourmet Express,Chinese,Sweet and Sour,4,26.46,2025-01-09 10:20:34,19.46,Dubai,3.4,Deliveroo
O05056,C1491,Tasty Bites,Indian,Butter Chicken,1,30.28,2025-02-24 04:41:52,34.51,Dubai,4.4,Zomato
O05057,C1596,Quick Meal,Sushi,Veg Roll,5,6.44,2025-06-26 23:36:25,58.4,Sharjah,3.9,Uber Eats
O05058,C1934,Quick Meal,Desserts,Brownie,2,44.22,2025-06-18 02:53:34,65.09,Sharjah,2.9,Zomato
O05059,C1748,Foodies Hub,Desserts,Brownie,3,36.26,2025-01-28 13:25:03,59.0,Al Ain,4.9,Deliveroo
O05060,C1158,Flavor Town,Pizza,Pepperoni,5,31.87,2025-02-03 19:29:52,89.22,Ajman,3.1,Zomato
O05061,C0194,Quick Meal,Burgers,Veggie Burger,1,5.15,2025-04-14 18:00:11,85.67,Sharjah,3.2,Uber Eats
O05062,C0853,Gourmet Express,Burgers,Beef Burger,1,32.75,2025-03-22 19:31:39,74.94,Abu Dhabi,3.8,Talabat
O05063,C0027,Foodies Hub,Pizza,Pepperoni,4,32.53,2025-04-23 15:19:04,48.58,Ajman,2.6,Uber Eats
O05064,C0766,Foodies Hub,Desserts,Brownie,1,45.14,2025-05-01 11:46:52,69.08,Al Ain,3.1,Zomato
O05065,C0575,Foodies Hub,Burgers,Veggie Burger,1,14.01,2025-04-06 13:55:24,20.7,Ajman,4.9,Talabat
O05066,C0813,Gourmet Express,Chinese,Kung Pao Chicken,5,20.86,2025-01-24 08:34:51,23.59,Dubai,2.6,Careem NOW
O05067,C1070,Gourmet Express,Burgers,Cheese Burger,4,41.91,2025-04-26 21:02:13,26.53,Ajman,4.6,Careem NOW
O05068,C1584,Tasty Bites,Desserts,Brownie,4,9.77,2025-06-18 14:53:27,26.52,Al Ain,4.3,Talabat
O05069,C0644,Gourmet Express,Pizza,Margherita,3,36.7,2025-05-22 17:18:08,66.23,Dubai,3.6,Careem NOW
O05070,C1435,Foodies Hub,Burgers,Cheese Burger,3,13.54,2025-02-09 11:44:33,86.23,Abu Dhabi,4.4,Deliveroo
O05071,C0948,Quick Meal,Desserts,Brownie,2,38.7,2025-06-18 22:40:01,20.36,Dubai,2.8,Zomato
O05072,C1977,Tasty Bites,Chinese,Kung Pao Chicken,4,46.17,2025-07-03 12:45:40,35.81,Sharjah,4.7,Zomato
O05073,C1249,Flavor Town,Pizza,BBQ Chicken,2,6.76,2025-05-03 23:04:44,82.63,Al Ain,2.6,Zomato
O05074,C1919,Flavor Town,Pizza,Veggie,5,26.02,2025-04-14 21:12:19,29.48,Abu Dhabi,4.8,Uber Eats
O05075,C1261,Quick Meal,Burgers,Chicken Burger,5,20.61,2025-04-27 15:09:33,75.77,Ajman,3.5,Zomato
O05076,C1330,Tasty Bites,Chinese,Kung Pao Chicken,3,24.37,2025-04-20 15:36:09,78.61,Dubai,3.1,Uber Eats
O05077,C0549,Quick Meal,Indian,Dal Makhani,4,45.66,2025-03-04 04:35:41,61.43,Sharjah,4.4,Uber Eats
O05078,C0769,Tasty Bites,Pizza,BBQ Chicken,2,40.85,2025-03-30 07:26:12,83.9,Abu Dhabi,2.6,Deliveroo
O05079,C0552,Flavor Town,Sushi,Veg Roll,4,40.75,2025-02-02 05:45:54,29.86,Al Ain,4.2,Careem NOW
O05080,C1941,Quick Meal,Sushi,California Roll,4,25.8,2025-02-24 08:19:49,73.79,Sharjah,5.0,Careem NOW
O05081,C1477,Flavor Town,Indian,Butter Chicken,3,15.44,2025-05-20 21:28:31,79.83,Ajman,2.9,Talabat
O05082,C0181,Foodies Hub,Burgers,Chicken Burger,2,21.93,2025-06-13 08:10:47,36.52,Ajman,4.1,Uber Eats
O05083,C1612,Flavor Town,Chinese,Sweet and Sour,2,39.46,2025-03-13 23:11:08,85.26,Al Ain,2.8,Uber Eats
O05084,C1917,Tasty Bites,Indian,Biryani,1,46.99,2025-06-04 05:30:05,65.09,Sharjah,4.7,Deliveroo
O05085,C0700,Foodies Hub,Desserts,Ice Cream,1,42.6,2025-05-24 19:11:24,87.72,Ajman,3.5,Talabat
O05086,C0020,Foodies Hub,Indian,Butter Chicken,4,26.51,2025-04-09 22:27:45,63.32,Dubai,3.0,Careem NOW
O05087,C0060,Tasty Bites,Desserts,Cheesecake,4,10.64,2025-01-02 10:21:36,63.04,Ajman,4.4,Zomato
O05088,C0272,Foodies Hub,Chinese,Kung Pao Chicken,2,44.75,2025-03-01 23:34:10,84.67,Al Ain,3.3,Careem NOW
O05089,C1104,Quick Meal,Burgers,Chicken Burger,4,7.56,2025-02-05 20:21:21,66.88,Abu Dhabi,4.5,Careem NOW
O05090,C0999,Flavor Town,Sushi,California Roll,4,16.92,2025-04-07 06:59:02,24.44,Abu Dhabi,4.3,Zomato
O05091,C1519,Foodies Hub,Sushi,Spicy Tuna,2,14.0,2025-02-25 01:14:34,86.16,Abu Dhabi,3.1,Deliveroo
O05092,C1149,Gourmet Express,Sushi,California Roll,4,34.43,2025-01-18 00:53:01,21.85,Dubai,3.2,Careem NOW
O05093,C0080,Gourmet Express,Indian,Dal Makhani,2,21.4,2025-03-01 03:12:33,66.75,Ajman,3.9,Careem NOW
O05094,C1504,Foodies Hub,Sushi,Veg Roll,5,24.45,2025-03-23 08:38:29,34.25,Dubai,2.6,Uber Eats
O05095,C1501,Flavor Town,Burgers,Beef Burger,5,33.01,2025-06-07 05:37:56,51.16,Al Ain,4.2,Deliveroo
O05096,C1460,Quick Meal,Chinese,Chow Mein,1,12.67,2025-06-22 17:50:23,25.95,Dubai,5.0,Zomato
O05097,C1234,Flavor Town,Desserts,Ice Cream,3,16.43,2025-05-18 03:44:42,72.94,Sharjah,4.2,Careem NOW
O05098,C1182,Tasty Bites,Sushi,Spicy Tuna,5,45.31,2025-05-30 12:44:55,26.21,Dubai,4.7,Deliveroo
O05099,C1270,Tasty Bites,Burgers,Chicken Burger,4,46.42,2025-01-30 12:22:00,80.35,Ajman,3.6,Uber Eats
O05100,C0861,Gourmet Express,Indian,Butter Chicken,3,41.27,2025-04-26 23:13:04,55.79,Sharjah,3.2,Zomato
O05101,C1685,Flavor Town,Desserts,Cheesecake,2,5.66,2025-01-20 19:13:12,45.56,Abu Dhabi,4.9,Uber Eats
O05102,C0921,Tasty Bites,Indian,Dal Makhani,2,47.48,2025-02-25 19:37:20,15.89,Ajman,4.9,Talabat
O05103,C1228,Quick Meal,Pizza,BBQ Chicken,5,44.66,2025-03-14 07:26:41,72.92,Sharjah,4.6,Uber Eats
O05104,C0827,Gourmet Express,Pizza,Veggie,4,33.7,2025-06-29 15:08:49,77.19,Sharjah,4.3,Talabat
O05105,C1976,Gourmet Express,Pizza,Veggie,1,45.93,2025-04-20 12:12:02,55.46,Sharjah,3.1,Zomato
O05106,C0186,Quick Meal,Pizza,Pepperoni,1,42.56,2025-03-25 01:32:33,88.42,Sharjah,3.6,Uber Eats
O05107,C1719,Quick Meal,Indian,Dal Makhani,2,21.58,2025-01-26 16:28:14,25.83,Al Ain,2.9,Uber Eats
O05108,C1696,Tasty Bites,Burgers,Chicken Burger,3,5.82,2025-04-27 00:09:58,81.42,Sharjah,2.6,Deliveroo
O05109,C0614,Gourmet Express,Indian,Butter Chicken,5,32.29,2025-02-08 11:33:35,57.57,Dubai,3.2,Talabat
O05110,C0987,Tasty Bites,Burgers,Cheese Burger,1,8.61,2025-01-23 09:25:45,31.05,Abu Dhabi,3.8,Zomato
O05111,C0535,Tasty Bites,Sushi,Veg Roll,2,27.82,2025-05-07 03:07:09,86.71,Sharjah,2.7,Careem NOW
O05112,C0955,Gourmet Express,Sushi,Veg Roll,5,44.71,2025-06-07 13:55:29,23.79,Dubai,4.2,Deliveroo
O05113,C0076,Tasty Bites,Sushi,Spicy Tuna,3,32.84,2025-03-18 06:44:44,19.2,Sharjah,2.7,Talabat
O05114,C0812,Quick Meal,Chinese,Kung Pao Chicken,2,48.59,2025-06-17 11:10:16,51.39,Al Ain,4.4,Uber Eats
O05115,C1451,Quick Meal,Indian,Biryani,1,42.94,2025-04-08 06:40:45,29.5,Al Ain,4.7,Deliveroo
O05116,C1498,Tasty Bites,Sushi,Salmon Nigiri,4,28.94,2025-05-13 11:12:21,89.05,Dubai,4.8,Careem NOW
O05117,C1760,Foodies Hub,Burgers,Cheese Burger,1,31.16,2025-04-23 03:19:30,55.93,Al Ain,4.9,Deliveroo
O05118,C0857,Gourmet Express,Desserts,Ice Cream,5,21.34,2025-02-18 19:32:33,20.32,Ajman,4.9,Talabat
O05119,C1070,Foodies Hub,Sushi,Salmon Nigiri,4,31.58,2025-02-19 16:17:30,20.08,Abu Dhabi,2.8,Talabat
O05120,C1072,Foodies Hub,Desserts,Chocolate Cake,1,21.29,2025-04-30 16:02:20,16.3,Sharjah,2.9,Uber Eats
O05121,C0825,Gourmet Express,Pizza,Margherita,4,16.87,2025-03-02 02:20:21,73.44,Al Ain,3.2,Zomato
O05122,C1700,Tasty Bites,Desserts,Chocolate Cake,2,13.4,2025-02-24 16:06:31,35.8,Sharjah,2.6,Zomato
O05123,C0893,Flavor Town,Burgers,Veggie Burger,5,12.04,2025-01-03 18:16:30,65.14,Ajman,2.6,Careem NOW
O05124,C1220,Flavor Town,Indian,Paneer Tikka,4,28.3,2025-06-28 09:25:15,38.44,Dubai,3.1,Deliveroo
O05125,C1647,Tasty Bites,Pizza,Veggie,2,12.52,2025-03-11 12:04:59,47.67,Dubai,3.6,Careem NOW
O05126,C1774,Quick Meal,Sushi,Veg Roll,4,21.76,2025-03-09 10:48:32,16.23,Abu Dhabi,3.6,Talabat
O05127,C0534,Gourmet Express,Pizza,Veggie,4,13.04,2025-05-28 17:18:13,20.3,Dubai,3.6,Uber Eats
O05128,C0406,Gourmet Express,Indian,Paneer Tikka,1,48.91,2025-06-20 12:01:46,77.81,Ajman,3.7,Zomato
O05129,C1724,Tasty Bites,Burgers,Veggie Burger,4,24.88,2025-04-18 18:44:55,30.32,Dubai,4.3,Uber Eats
O05130,C0692,Flavor Town,Indian,Butter Chicken,5,45.48,2025-03-16 20:08:49,86.08,Abu Dhabi,3.8,Careem NOW
O05131,C0463,Gourmet Express,Indian,Paneer Tikka,2,13.89,2025-02-10 03:23:23,25.22,Ajman,4.7,Deliveroo
O05132,C0424,Quick Meal,Desserts,Chocolate Cake,1,13.92,2025-02-11 08:33:44,35.62,Abu Dhabi,3.9,Deliveroo
O05133,C0248,Flavor Town,Chinese,Sweet and Sour,4,32.31,2025-01-23 13:30:27,46.15,Abu Dhabi,3.7,Zomato
O05134,C1278,Quick Meal,Chinese,Kung Pao Chicken,1,10.19,2025-02-02 10:16:28,62.89,Dubai,3.4,Uber Eats
O05135,C1112,Quick Meal,Sushi,Veg Roll,5,34.3,2025-04-07 07:34:53,19.04,Abu Dhabi,3.9,Talabat
O05136,C0382,Tasty Bites,Chinese,Kung Pao Chicken,3,35.55,2025-02-10 08:31:57,83.39,Al Ain,3.6,Talabat
O05137,C1460,Foodies Hub,Desserts,Chocolate Cake,3,29.97,2025-03-09 21:36:07,32.83,Al Ain,4.6,Deliveroo
O05138,C1614,Tasty Bites,Desserts,Chocolate Cake,2,25.18,2025-01-01 07:14:28,64.49,Al Ain,5.0,Talabat
O05139,C1397,Flavor Town,Chinese,Spring Rolls,3,31.8,2025-06-23 07:17:37,44.2,Sharjah,3.3,Zomato
O05140,C0266,Flavor Town,Pizza,BBQ Chicken,4,45.29,2025-05-16 12:45:46,62.64,Al Ain,4.8,Deliveroo
O05141,C0991,Tasty Bites,Desserts,Brownie,3,28.0,2025-05-08 09:19:21,55.03,Ajman,4.4,Uber Eats
O05142,C0272,Flavor Town,Chinese,Chow Mein,5,9.32,2025-02-24 14:29:07,16.42,Ajman,4.4,Deliveroo
O05143,C1954,Foodies Hub,Chinese,Spring Rolls,4,12.67,2025-05-18 20:49:11,39.86,Al Ain,3.8,Talabat
O05144,C0797,Tasty Bites,Pizza,BBQ Chicken,3,5.16,2025-02-06 02:20:36,83.14,Al Ain,3.1,Deliveroo
O05145,C1054,Flavor Town,Pizza,Veggie,5,27.06,2025-04-03 00:11:17,29.12,Abu Dhabi,3.9,Zomato
O05146,C0775,Flavor Town,Desserts,Chocolate Cake,3,6.4,2025-06-11 10:03:43,23.12,Dubai,2.7,Uber Eats
O05147,C1776,Gourmet Express,Desserts,Cheesecake,3,17.48,2025-03-14 06:27:25,40.66,Sharjah,4.6,Deliveroo
O05148,C1109,Flavor Town,Indian,Biryani,5,48.57,2025-03-21 17:11:14,58.6,Ajman,3.2,Zomato
O05149,C0261,Flavor Town,Burgers,Veggie Burger,1,16.14,2025-05-18 17:39:13,17.81,Al Ain,4.1,Deliveroo
O05150,C0358,Quick Meal,Pizza,Margherita,3,26.96,2025-01-20 18:16:36,43.11,Sharjah,3.5,Careem NOW
O05151,C0099,Tasty Bites,Pizza,Margherita,3,21.5,2025-03-31 10:48:19,78.49,Al Ain,3.2,Talabat
O05152,C0635,Gourmet Express,Pizza,Veggie,1,35.25,2025-02-05 09:53:02,68.9,Dubai,4.5,Careem NOW
O05153,C0818,Quick Meal,Sushi,Salmon Nigiri,3,44.05,2025-06-22 20:40:47,40.84,Ajman,2.7,Deliveroo
O05154,C1489,Gourmet Express,Indian,Biryani,4,42.79,2025-04-03 15:27:56,50.47,Dubai,5.0,Zomato
O05155,C1569,Flavor Town,Pizza,Pepperoni,1,14.76,2025-04-05 13:17:59,76.14,Sharjah,2.5,Deliveroo
O05156,C1285,Tasty Bites,Sushi,Salmon Nigiri,4,35.62,2025-06-18 06:51:34,38.24,Sharjah,4.2,Careem NOW
O05157,C0561,Quick Meal,Desserts,Ice Cream,2,23.82,2025-06-11 16:29:40,86.46,Sharjah,4.2,Zomato
O05158,C1741,Tasty Bites,Chinese,Sweet and Sour,2,49.54,2025-04-23 16:57:39,57.14,Dubai,3.0,Careem NOW
O05159,C0998,Foodies Hub,Chinese,Sweet and Sour,1,5.59,2025-03-06 15:12:08,43.0,Abu Dhabi,4.3,Zomato
O05160,C1219,Flavor Town,Desserts,Chocolate Cake,3,29.29,2025-03-24 22:47:45,79.13,Dubai,4.5,Deliveroo
O05161,C0900,Quick Meal,Pizza,Veggie,4,41.31,2025-03-14 10:28:06,43.22,Dubai,3.8,Uber Eats
O05162,C0374,Tasty Bites,Indian,Paneer Tikka,2,26.86,2025-05-12 21:09:58,26.31,Ajman,3.8,Zomato
O05163,C0366,Foodies Hub,Pizza,Pepperoni,4,11.78,2025-02-17 16:42:00,82.95,Al Ain,2.5,Careem NOW
O05164,C0559,Foodies Hub,Sushi,Veg Roll,3,43.17,2025-03-20 15:09:51,83.58,Abu Dhabi,2.8,Talabat
O05165,C1305,Quick Meal,Desserts,Brownie,1,32.68,2025-02-05 13:43:18,19.22,Ajman,3.2,Talabat
O05166,C1372,Tasty Bites,Burgers,Chicken Burger,3,26.39,2025-05-02 05:55:57,79.9,Abu Dhabi,2.8,Careem NOW
O05167,C0011,Quick Meal,Pizza,Veggie,5,35.63,2025-01-26 04:35:20,89.41,Ajman,4.9,Talabat
O05168,C0478,Foodies Hub,Sushi,California Roll,2,28.49,2025-06-11 04:36:51,55.2,Sharjah,3.2,Talabat
O05169,C1089,Tasty Bites,Pizza,Veggie,5,19.66,2025-05-09 21:50:26,84.75,Ajman,3.5,Careem NOW
O05170,C0289,Quick Meal,Pizza,BBQ Chicken,3,34.68,2025-05-19 01:31:15,45.48,Al Ain,3.7,Careem NOW
O05171,C0332,Gourmet Express,Chinese,Sweet and Sour,1,48.71,2025-06-04 07:57:20,75.28,Al Ain,3.7,Careem NOW
O05172,C1212,Gourmet Express,Indian,Biryani,1,43.28,2025-06-23 22:43:41,74.14,Al Ain,3.9,Deliveroo
O05173,C0753,Foodies Hub,Pizza,Margherita,1,8.95,2025-03-15 08:15:36,56.09,Dubai,3.4,Uber Eats
